block_id	drug_row	drug_col	css_ri	synergy_zip	synergy_bliss	synergy_loewe	synergy_hsa	S	cell_line_name	cellosaurus_accession
16389	BORTEZOMIB	SORAFENIB	46.49	-0.91	-3.18	-6.85	-0.13	-14.51	EFM192B	CVCL_1813
16390	BORTEZOMIB	SORAFENIB	48.57	0.24	-0.25	-3.93	2.8	-12.43	EFM192B	CVCL_1813
16391	BORTEZOMIB	SORAFENIB	57.71	2.63	3.06	-0.61	6.11	-3.29	EFM192B	CVCL_1813
16392	BORTEZOMIB	SORAFENIB	48.66	0.32	-0.24	-3.91	2.81	-12.34	EFM192B	CVCL_1813
16393	BORTEZOMIB	TOPOTECAN	55.93	-3.3	-6.45	-5.82	-1.93	-31.36	EFM192B	CVCL_1813
16394	BORTEZOMIB	TOPOTECAN	58.54	-2.76	-4.32	-3.69	0.2	-28.75	EFM192B	CVCL_1813
16395	BORTEZOMIB	TOPOTECAN	60.24	-3.46	-6.13	-5.5	-1.61	-27.06	EFM192B	CVCL_1813
16396	BORTEZOMIB	TOPOTECAN	69.14	0.56	0.04	0.67	4.56	-18.16	EFM192B	CVCL_1813
16397	CARBOPLATIN	ABT-888	51.37	3.79	7.34	0.94	6.06	36.49	EFM192B	CVCL_1813
16398	CARBOPLATIN	ABT-888	51.63	4.61	9.09	2.7	7.82	36.75	EFM192B	CVCL_1813
16399	CARBOPLATIN	ABT-888	56.13	10.52	12.73	6.34	11.45	41.25	EFM192B	CVCL_1813
16400	CARBOPLATIN	ABT-888	54.23	8.71	10.23	3.83	8.95	39.35	EFM192B	CVCL_1813
16401	CARBOPLATIN	AZD1775	65.2	-3.53	-3.16	-3.9	1.2	29.98	EFM192B	CVCL_1813
16402	CARBOPLATIN	AZD1775	71.91	5.08	3.85	3.1	8.2	36.69	EFM192B	CVCL_1813
16403	CARBOPLATIN	AZD1775	69.67	7.77	7.6	6.86	11.95	34.44	EFM192B	CVCL_1813
16404	CARBOPLATIN	AZD1775	71.52	6.97	7.74	7	12.09	36.3	EFM192B	CVCL_1813
16405	CARBOPLATIN	BEZ-235	69.18	3.45	3.56	3.4	7.86	6.81	EFM192B	CVCL_1813
16406	CARBOPLATIN	BEZ-235	69.54	2.82	3.21	3.06	7.51	7.17	EFM192B	CVCL_1813
16407	CARBOPLATIN	BEZ-235	69.12	4.05	4.29	4.14	8.59	6.75	EFM192B	CVCL_1813
16408	CARBOPLATIN	BEZ-235	72.81	5.58	5.27	5.11	9.56	10.44	EFM192B	CVCL_1813
16409	CARBOPLATIN	BORTEZOMIB	61.93	-0.86	-1.4	-2.94	1.27	11.53	EFM192B	CVCL_1813
16410	CARBOPLATIN	BORTEZOMIB	58.31	0.01	-0.03	-1.57	2.64	7.92	EFM192B	CVCL_1813
16411	CARBOPLATIN	BORTEZOMIB	59	0.92	1.45	-0.09	4.12	8.61	EFM192B	CVCL_1813
16412	CARBOPLATIN	BORTEZOMIB	62.42	1.19	2.79	1.25	5.46	12.02	EFM192B	CVCL_1813
16413	CARBOPLATIN	DASATINIB	50.38	-0.54	1.55	5.05	5.8	21.4	EFM192B	CVCL_1813
16414	CARBOPLATIN	DASATINIB	50.04	5.21	7.95	11.45	12.21	21.07	EFM192B	CVCL_1813
16415	CARBOPLATIN	DASATINIB	50.84	-2.5	1.51	5.01	5.77	21.86	EFM192B	CVCL_1813
16416	CARBOPLATIN	DASATINIB	51.1	2.83	5.41	8.91	9.67	22.13	EFM192B	CVCL_1813
16417	CARBOPLATIN	DINACICLIB	70.58	-0.2	0.46	-3.36	2.71	20.36	EFM192B	CVCL_1813
16418	CARBOPLATIN	DINACICLIB	71.28	0.39	0.23	-3.59	2.48	21.07	EFM192B	CVCL_1813
16419	CARBOPLATIN	DINACICLIB	76.8	0.97	0.1	-3.72	2.35	26.59	EFM192B	CVCL_1813
16420	CARBOPLATIN	DINACICLIB	68.51	1.05	1.05	-2.77	3.3	18.3	EFM192B	CVCL_1813
16421	CARBOPLATIN	ERLOTINIB	71.99	0.59	0.65	-1.21	4.5	39.68	EFM192B	CVCL_1813
16422	CARBOPLATIN	ERLOTINIB	66.64	-3.66	-1.98	-3.84	1.87	34.33	EFM192B	CVCL_1813
16423	CARBOPLATIN	ERLOTINIB	66.55	-1.79	-1.49	-3.35	2.37	34.24	EFM192B	CVCL_1813
16424	CARBOPLATIN	ERLOTINIB	72.55	3	4.2	2.34	8.05	40.24	EFM192B	CVCL_1813
16425	CARBOPLATIN	GELDANAMYCIN	49.43	-1.93	-3.99	-2.09	0.51	-4.17	EFM192B	CVCL_1813
16426	CARBOPLATIN	GELDANAMYCIN	51.02	-2.66	-4.53	-2.64	-0.04	-2.58	EFM192B	CVCL_1813
16427	CARBOPLATIN	GELDANAMYCIN	58.5	0.28	0.72	2.61	5.21	4.9	EFM192B	CVCL_1813
16428	CARBOPLATIN	GELDANAMYCIN	57.66	-1	-1.97	-0.08	2.52	4.06	EFM192B	CVCL_1813
16429	CARBOPLATIN	L778123	42.44	-12.42	-6.4	-5.09	-1.69	4.86	EFM192B	CVCL_1813
16430	CARBOPLATIN	L778123	39.23	-11.77	-8.93	-7.61	-4.21	1.65	EFM192B	CVCL_1813
16431	CARBOPLATIN	L778123	42.9	-11.19	-9.43	-8.11	-4.71	5.32	EFM192B	CVCL_1813
16432	CARBOPLATIN	L778123	48.13	-7.16	-3.46	-2.14	1.26	10.55	EFM192B	CVCL_1813
16433	CARBOPLATIN	LAPATINIB	59.64	-1.48	-1.97	2.21	4.15	-7.74	EFM192B	CVCL_1813
16434	CARBOPLATIN	LAPATINIB	56.81	-1.49	-1.88	2.3	4.24	-10.57	EFM192B	CVCL_1813
16435	CARBOPLATIN	LAPATINIB	58.85	-2.17	-2.02	2.16	4.09	-8.53	EFM192B	CVCL_1813
16436	CARBOPLATIN	LAPATINIB	61.65	-1.1	-0.92	3.26	5.2	-5.73	EFM192B	CVCL_1813
16437	CARBOPLATIN	MK-2206	53.93	-6.29	-9.23	-8.66	-4.63	-22.11	EFM192B	CVCL_1813
16438	CARBOPLATIN	MK-2206	55.04	-6.06	-8.12	-7.55	-3.52	-21	EFM192B	CVCL_1813
16439	CARBOPLATIN	MK-2206	59.62	-4.07	-5.22	-4.65	-0.62	-16.42	EFM192B	CVCL_1813
16440	CARBOPLATIN	MK-2206	59.95	-4.02	-4.88	-4.31	-0.28	-16.08	EFM192B	CVCL_1813
16441	CARBOPLATIN	MK-4827	47.87	-4.82	-6.7	-6.01	-3.99	25.32	EFM192B	CVCL_1813
16442	CARBOPLATIN	MK-4827	57.54	0.32	1.36	2.05	4.07	34.99	EFM192B	CVCL_1813
16443	CARBOPLATIN	MK-4827	52.85	-0.21	1.96	2.65	4.67	30.3	EFM192B	CVCL_1813
16444	CARBOPLATIN	MK-4827	59.8	7.07	9.29	9.98	12	37.26	EFM192B	CVCL_1813
16445	CARBOPLATIN	MK-5108	58.57	0.09	2.31	2.51	5.61	28.47	EFM192B	CVCL_1813
16446	CARBOPLATIN	MK-5108	47.87	-4.1	-1.83	-1.63	1.47	17.77	EFM192B	CVCL_1813
16447	CARBOPLATIN	MK-5108	55.01	-0.75	-2.24	-2.04	1.06	24.91	EFM192B	CVCL_1813
16448	CARBOPLATIN	MK-5108	52.96	-2.8	2.36	2.56	5.66	22.86	EFM192B	CVCL_1813
16449	CARBOPLATIN	MK-8669	58.57	5.91	3.1	5.51	7.56	16.63	EFM192B	CVCL_1813
16450	CARBOPLATIN	MK-8669	57.05	4.06	3.07	5.48	7.53	15.11	EFM192B	CVCL_1813
16451	CARBOPLATIN	MK-8669	61.78	7.19	7.13	9.54	11.59	19.84	EFM192B	CVCL_1813
16452	CARBOPLATIN	MK-8669	63.88	10.69	10.6	13.01	15.06	21.94	EFM192B	CVCL_1813
16453	CARBOPLATIN	MK-8776	69.08	10.64	10.57	12.02	14.75	16.46	EFM192B	CVCL_1813
16454	CARBOPLATIN	MK-8776	66.63	10.12	10.13	11.59	14.32	14.02	EFM192B	CVCL_1813
16455	CARBOPLATIN	MK-8776	59.88	6.54	5.42	6.88	9.61	7.26	EFM192B	CVCL_1813
16456	CARBOPLATIN	MK-8776	59.23	5.97	5.19	6.64	9.37	6.61	EFM192B	CVCL_1813
16457	CARBOPLATIN	PD325901	46.54	2.17	4.68	4.85	4.77	30.3	EFM192B	CVCL_1813
16458	CARBOPLATIN	PD325901	43.22	4.92	4.1	4.27	4.19	26.98	EFM192B	CVCL_1813
16459	CARBOPLATIN	PD325901	47.3	8.14	9.46	9.64	9.55	31.06	EFM192B	CVCL_1813
16460	CARBOPLATIN	PD325901	48.54	6.34	8.5	8.68	8.6	32.3	EFM192B	CVCL_1813
16461	CARBOPLATIN	SORAFENIB	50.86	-8.36	-7.52	-12.79	-4.67	7.17	EFM192B	CVCL_1813
16462	CARBOPLATIN	SORAFENIB	44.11	-7.98	-12.15	-17.43	-9.3	0.42	EFM192B	CVCL_1813
16463	CARBOPLATIN	SORAFENIB	45.13	-8.62	-10.32	-15.6	-7.48	1.45	EFM192B	CVCL_1813
16464	CARBOPLATIN	SORAFENIB	49.26	-6.5	-9.62	-14.9	-6.77	5.57	EFM192B	CVCL_1813
16465	CARBOPLATIN	SUNITINIB	54.51	3.88	4.3	2.56	5.44	36.28	EFM192B	CVCL_1813
16466	CARBOPLATIN	SUNITINIB	46.08	0.48	3.09	1.36	4.23	27.85	EFM192B	CVCL_1813
16467	CARBOPLATIN	SUNITINIB	47.08	1.48	3.01	1.27	4.15	28.84	EFM192B	CVCL_1813
16468	CARBOPLATIN	SUNITINIB	53.47	3.59	4.42	2.68	5.56	35.23	EFM192B	CVCL_1813
16469	CARBOPLATIN	TEMOZOLOMIDE	45.86	6.62	7.62	-38.76	2.09	36.58	EFM192B	CVCL_1813
16470	CARBOPLATIN	TEMOZOLOMIDE	48.96	7.72	6.3	-40.08	0.77	39.69	EFM192B	CVCL_1813
16471	CARBOPLATIN	TEMOZOLOMIDE	37.9	4.18	0.11	-46.27	-5.41	28.63	EFM192B	CVCL_1813
16472	CARBOPLATIN	TEMOZOLOMIDE	38.38	3.03	-1.65	-48.04	-7.18	29.1	EFM192B	CVCL_1813
16473	CARBOPLATIN	ZOLINZA	82.43	2.8	4.7	1.1	8.12	46.33	EFM192B	CVCL_1813
16474	CARBOPLATIN	ZOLINZA	82.43	1.31	1.31	-2.3	4.73	46.33	EFM192B	CVCL_1813
16475	CARBOPLATIN	ZOLINZA	79.58	1.66	1.81	-1.8	5.23	43.48	EFM192B	CVCL_1813
16476	CARBOPLATIN	ZOLINZA	81.04	2.27	3.5	-0.11	6.92	44.94	EFM192B	CVCL_1813
16477	CYCLOPHOSPHAMIDE	ABT-888	0.16	1.5	3.53	1.59	1.69	2.91	EFM192B	CVCL_1813
16478	CYCLOPHOSPHAMIDE	ABT-888	1.6	2.71	4.46	2.53	2.62	4.35	EFM192B	CVCL_1813
16479	CYCLOPHOSPHAMIDE	ABT-888	5.66	2.33	6.3	4.36	4.46	8.4	EFM192B	CVCL_1813
16480	CYCLOPHOSPHAMIDE	ABT-888	5.48	4.62	7.69	5.76	5.85	8.23	EFM192B	CVCL_1813
16481	CYCLOPHOSPHAMIDE	AZD1775	33.3	3.36	3.59	-50.23	2.72	15.7	EFM192B	CVCL_1813
16482	CYCLOPHOSPHAMIDE	AZD1775	33.97	1.17	1.8	-52.02	0.93	16.38	EFM192B	CVCL_1813
16483	CYCLOPHOSPHAMIDE	AZD1775	30.76	-1.69	0.32	-53.5	-0.55	13.16	EFM192B	CVCL_1813
16484	CYCLOPHOSPHAMIDE	AZD1775	37.11	0.41	3.1	-50.71	2.24	19.51	EFM192B	CVCL_1813
16485	CYCLOPHOSPHAMIDE	BEZ-235	59.58	8.03	6.7	-36.93	6.1	14.84	EFM192B	CVCL_1813
16486	CYCLOPHOSPHAMIDE	BEZ-235	56.75	7.31	7.19	-36.44	6.59	12.01	EFM192B	CVCL_1813
16487	CYCLOPHOSPHAMIDE	BEZ-235	59.67	10.2	9.66	-33.97	9.07	14.93	EFM192B	CVCL_1813
16488	CYCLOPHOSPHAMIDE	BEZ-235	59.46	15.73	9.17	-34.46	8.58	14.72	EFM192B	CVCL_1813
16489	CYCLOPHOSPHAMIDE	BORTEZOMIB	28.23	3.39	3.02	-47.33	2.28	-4.54	EFM192B	CVCL_1813
16490	CYCLOPHOSPHAMIDE	BORTEZOMIB	33.13	4.81	3.45	-46.91	2.71	0.36	EFM192B	CVCL_1813
16491	CYCLOPHOSPHAMIDE	BORTEZOMIB	43.41	5.6	6.91	-43.44	6.17	10.64	EFM192B	CVCL_1813
16492	CYCLOPHOSPHAMIDE	BORTEZOMIB	44.25	3.63	6.28	-44.07	5.54	11.49	EFM192B	CVCL_1813
16493	CYCLOPHOSPHAMIDE	DASATINIB	11.7	-1.95	3.92	-1.43	2.96	0.35	EFM192B	CVCL_1813
16494	CYCLOPHOSPHAMIDE	DASATINIB	15.05	6.44	8.74	3.39	7.78	3.71	EFM192B	CVCL_1813
16495	CYCLOPHOSPHAMIDE	DASATINIB	11.68	-1.85	1.68	-3.67	0.72	0.33	EFM192B	CVCL_1813
16496	CYCLOPHOSPHAMIDE	DASATINIB	10.57	-3.16	0.36	-4.99	-0.6	-0.78	EFM192B	CVCL_1813
16497	CYCLOPHOSPHAMIDE	DINACICLIB	51.63	1.79	3.62	-59.18	2.91	19.05	EFM192B	CVCL_1813
16498	CYCLOPHOSPHAMIDE	DINACICLIB	50.72	2.9	4.67	-58.13	3.96	18.14	EFM192B	CVCL_1813
16499	CYCLOPHOSPHAMIDE	DINACICLIB	55.16	4.75	6.17	-56.63	5.46	22.58	EFM192B	CVCL_1813
16500	CYCLOPHOSPHAMIDE	DINACICLIB	52.05	1.12	2.45	-60.35	1.74	19.46	EFM192B	CVCL_1813
16501	CYCLOPHOSPHAMIDE	ERLOTINIB	43.84	2.13	-1.29	-35.27	-2.16	29.16	EFM192B	CVCL_1813
16502	CYCLOPHOSPHAMIDE	ERLOTINIB	39.7	1.06	-1.85	-35.83	-2.71	25.01	EFM192B	CVCL_1813
16503	CYCLOPHOSPHAMIDE	ERLOTINIB	47.24	4.38	6.31	-27.67	5.45	32.56	EFM192B	CVCL_1813
16504	CYCLOPHOSPHAMIDE	ERLOTINIB	45.86	3.72	5.81	-28.17	4.95	31.17	EFM192B	CVCL_1813
16505	CYCLOPHOSPHAMIDE	GELDANAMYCIN	40.39	3.63	2	-21.8	1.26	4.42	EFM192B	CVCL_1813
16506	CYCLOPHOSPHAMIDE	GELDANAMYCIN	41.36	5.3	4.52	-19.28	3.79	5.39	EFM192B	CVCL_1813
16507	CYCLOPHOSPHAMIDE	GELDANAMYCIN	43.14	5.6	5.32	-18.48	4.59	7.16	EFM192B	CVCL_1813
16508	CYCLOPHOSPHAMIDE	GELDANAMYCIN	40.04	2.96	0.05	-23.76	-0.69	4.07	EFM192B	CVCL_1813
16509	CYCLOPHOSPHAMIDE	L778123	21.75	-4.43	-1.87	-15.47	-2.72	1.8	EFM192B	CVCL_1813
16510	CYCLOPHOSPHAMIDE	L778123	25.88	-2.4	-1.29	-14.9	-2.15	5.93	EFM192B	CVCL_1813
16511	CYCLOPHOSPHAMIDE	L778123	21.72	0.84	4.93	-8.67	4.08	1.77	EFM192B	CVCL_1813
16512	CYCLOPHOSPHAMIDE	L778123	23.78	0.72	4.12	-9.48	3.26	3.83	EFM192B	CVCL_1813
16513	CYCLOPHOSPHAMIDE	LAPATINIB	38.9	-0.43	-2.43	-20.49	-2.99	-10.85	EFM192B	CVCL_1813
16514	CYCLOPHOSPHAMIDE	LAPATINIB	36.64	-0.28	-2.95	-21.01	-3.5	-13.12	EFM192B	CVCL_1813
16515	CYCLOPHOSPHAMIDE	LAPATINIB	45.41	3.23	3.43	-14.63	2.88	-4.35	EFM192B	CVCL_1813
16516	CYCLOPHOSPHAMIDE	LAPATINIB	46.97	4.57	6.03	-12.03	5.48	-2.79	EFM192B	CVCL_1813
16517	CYCLOPHOSPHAMIDE	MK-2206	57.75	5.84	7.65	-20.79	7.18	-0.66	EFM192B	CVCL_1813
16518	CYCLOPHOSPHAMIDE	MK-2206	54.35	2.59	2.28	-26.16	1.81	-4.06	EFM192B	CVCL_1813
16519	CYCLOPHOSPHAMIDE	MK-2206	53.57	2.68	3.03	-25.41	2.56	-4.84	EFM192B	CVCL_1813
16520	CYCLOPHOSPHAMIDE	MK-2206	59.79	6.5	6.29	-22.14	5.83	1.38	EFM192B	CVCL_1813
16521	CYCLOPHOSPHAMIDE	MK-4827	14.69	-0.51	2.82	-0.88	1.8	9.77	EFM192B	CVCL_1813
16522	CYCLOPHOSPHAMIDE	MK-4827	8.69	-1.48	0.53	-3.17	-0.49	3.77	EFM192B	CVCL_1813
16523	CYCLOPHOSPHAMIDE	MK-4827	14.47	0.05	1.88	-1.82	0.86	9.55	EFM192B	CVCL_1813
16524	CYCLOPHOSPHAMIDE	MK-4827	10.9	-2.48	-0.38	-4.08	-1.4	5.97	EFM192B	CVCL_1813
16525	CYCLOPHOSPHAMIDE	MK-5108	24.55	-2.2	5.84	-16.09	4.91	12.08	EFM192B	CVCL_1813
16526	CYCLOPHOSPHAMIDE	MK-5108	21.99	1.64	2.2	-19.73	1.28	9.52	EFM192B	CVCL_1813
16527	CYCLOPHOSPHAMIDE	MK-5108	24.33	5.67	8.07	-13.86	7.14	11.86	EFM192B	CVCL_1813
16528	CYCLOPHOSPHAMIDE	MK-5108	25.75	7.66	9.18	-12.75	8.25	13.27	EFM192B	CVCL_1813
16529	CYCLOPHOSPHAMIDE	MK-8669	34.38	9.1	9.06	-14.44	8.25	10.07	EFM192B	CVCL_1813
16530	CYCLOPHOSPHAMIDE	MK-8669	37.27	11.44	10.97	-12.52	10.16	12.96	EFM192B	CVCL_1813
16531	CYCLOPHOSPHAMIDE	MK-8669	42.33	11.08	11.09	-12.41	10.28	18.02	EFM192B	CVCL_1813
16532	CYCLOPHOSPHAMIDE	MK-8669	37.68	6.97	12.59	-10.91	11.77	13.37	EFM192B	CVCL_1813
16533	CYCLOPHOSPHAMIDE	MK-8776	37.58	4.15	4.34	-9.75	3.4	2.59	EFM192B	CVCL_1813
16534	CYCLOPHOSPHAMIDE	MK-8776	28.29	1.75	0.18	-13.92	-0.77	-6.7	EFM192B	CVCL_1813
16535	CYCLOPHOSPHAMIDE	MK-8776	27.87	1.38	0.06	-14.04	-0.88	-7.12	EFM192B	CVCL_1813
16536	CYCLOPHOSPHAMIDE	MK-8776	26.9	1.44	-0.81	-14.91	-1.76	-8.1	EFM192B	CVCL_1813
16537	CYCLOPHOSPHAMIDE	PD325901	0.75	2.13	1.38	1.14	0.16	2.14	EFM192B	CVCL_1813
16538	CYCLOPHOSPHAMIDE	PD325901	2.05	3.08	2.67	2.42	1.44	3.44	EFM192B	CVCL_1813
16539	CYCLOPHOSPHAMIDE	PD325901	2.68	0.58	3.02	2.78	1.8	4.07	EFM192B	CVCL_1813
16540	CYCLOPHOSPHAMIDE	PD325901	1.74	1.83	0.69	0.44	-0.53	3.12	EFM192B	CVCL_1813
16541	CYCLOPHOSPHAMIDE	SORAFENIB	30.48	1.92	3.66	-12.06	2.6	4.42	EFM192B	CVCL_1813
16542	CYCLOPHOSPHAMIDE	SORAFENIB	29.46	3.97	4.27	-11.45	3.21	3.4	EFM192B	CVCL_1813
16543	CYCLOPHOSPHAMIDE	SORAFENIB	24.42	2.01	1.5	-14.22	0.44	-1.63	EFM192B	CVCL_1813
16544	CYCLOPHOSPHAMIDE	SORAFENIB	29.57	4.3	4.29	-11.44	3.23	3.51	EFM192B	CVCL_1813
16545	CYCLOPHOSPHAMIDE	SUNITINIB	9.53	-0.36	1.41	-5.58	0.28	8.92	EFM192B	CVCL_1813
16546	CYCLOPHOSPHAMIDE	SUNITINIB	11.33	3.18	9	2.01	7.87	10.73	EFM192B	CVCL_1813
16547	CYCLOPHOSPHAMIDE	SUNITINIB	15.99	1.14	9.53	2.54	8.4	15.38	EFM192B	CVCL_1813
16548	CYCLOPHOSPHAMIDE	SUNITINIB	9.74	3.33	6.84	-0.15	5.71	9.14	EFM192B	CVCL_1813
16549	CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	0.32	7.56	8.64	2.57	1.28	8.67	EFM192B	CVCL_1813
16550	CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	1.86	12.24	15.41	9.34	8.05	10.21	EFM192B	CVCL_1813
16551	CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	-4.92	5.03	5.19	-0.88	-2.17	3.43	EFM192B	CVCL_1813
16552	CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	-2.47	6.37	0.9	-5.17	-6.45	5.88	EFM192B	CVCL_1813
16553	CYCLOPHOSPHAMIDE	ZOLINZA	59.72	4.26	6.79	-32.55	5.99	41.24	EFM192B	CVCL_1813
16554	CYCLOPHOSPHAMIDE	ZOLINZA	53.17	2.08	2.5	-36.84	1.7	34.7	EFM192B	CVCL_1813
16555	CYCLOPHOSPHAMIDE	ZOLINZA	56.32	3.37	4.37	-34.97	3.58	37.84	EFM192B	CVCL_1813
16556	CYCLOPHOSPHAMIDE	ZOLINZA	56.92	6.28	8.59	-30.75	7.79	38.45	EFM192B	CVCL_1813
16557	DASATINIB	ABT-888	15.51	2.13	6.12	0.26	4.66	4.74	EFM192B	CVCL_1813
16558	DASATINIB	ABT-888	20.31	0.07	7.49	1.64	6.03	9.54	EFM192B	CVCL_1813
16559	DASATINIB	ABT-888	20.98	4.21	8.76	2.9	7.3	10.21	EFM192B	CVCL_1813
16560	DASATINIB	ABT-888	19.82	6.29	8.86	3	7.4	9.05	EFM192B	CVCL_1813
16561	DASATINIB	BEZ-235	60.5	3.19	7.57	-4.93	11.95	2.24	EFM192B	CVCL_1813
16562	DASATINIB	BEZ-235	60.05	6.13	5.57	-6.93	9.95	1.78	EFM192B	CVCL_1813
16563	DASATINIB	BEZ-235	63.79	7.43	9.34	-3.16	13.72	5.52	EFM192B	CVCL_1813
16564	DASATINIB	BEZ-235	66.08	12.07	12.05	-0.45	16.43	7.82	EFM192B	CVCL_1813
16565	DASATINIB	DINACICLIB	49.99	1.17	2.66	-8.37	5.52	3.88	EFM192B	CVCL_1813
16566	DASATINIB	DINACICLIB	57.07	6.54	6.91	-4.13	9.76	10.96	EFM192B	CVCL_1813
16567	DASATINIB	DINACICLIB	55.32	3.08	4.25	-6.78	7.11	9.21	EFM192B	CVCL_1813
16568	DASATINIB	DINACICLIB	62.47	11.1	12.09	1.06	14.95	16.36	EFM192B	CVCL_1813
16569	DASATINIB	GELDANAMYCIN	52.42	6	5.96	4.19	10.74	2.93	EFM192B	CVCL_1813
16570	DASATINIB	GELDANAMYCIN	53.52	5.2	4.71	2.94	9.49	4.02	EFM192B	CVCL_1813
16571	DASATINIB	GELDANAMYCIN	50.92	2.66	5.27	3.49	10.05	1.43	EFM192B	CVCL_1813
16572	DASATINIB	GELDANAMYCIN	50.48	2.02	3.37	1.59	8.15	0.99	EFM192B	CVCL_1813
16573	DASATINIB	MK-8669	33.8	-1.85	-0.16	3.07	6.1	-4.04	EFM192B	CVCL_1813
16574	DASATINIB	MK-8669	28.21	-1.38	1.01	4.24	7.26	-9.62	EFM192B	CVCL_1813
16575	DASATINIB	MK-8669	28.5	-1.28	-0.27	2.96	5.99	-9.33	EFM192B	CVCL_1813
16576	DASATINIB	MK-8669	37.33	2.94	2.81	6.04	9.07	-0.51	EFM192B	CVCL_1813
16577	DASATINIB	MK-8776	46.28	12.86	12.27	13.68	16.78	-2.23	EFM192B	CVCL_1813
16578	DASATINIB	MK-8776	52.66	11.95	11.57	12.98	16.08	4.15	EFM192B	CVCL_1813
16579	DASATINIB	MK-8776	54.25	12.72	12.31	13.72	16.82	5.74	EFM192B	CVCL_1813
16580	DASATINIB	MK-8776	51.99	12.29	11.58	12.98	16.08	3.48	EFM192B	CVCL_1813
16581	DASATINIB	OXALIPLATIN	38.72	-3.26	-3.58	0.04	1.34	-14.08	EFM192B	CVCL_1813
16582	DASATINIB	OXALIPLATIN	41.62	-3.62	-4.44	-0.82	0.48	-11.19	EFM192B	CVCL_1813
16583	DASATINIB	OXALIPLATIN	46.43	-3.89	-3.53	0.08	1.38	-6.38	EFM192B	CVCL_1813
16584	DASATINIB	OXALIPLATIN	45.92	-4.75	-5.54	-1.93	-0.62	-6.89	EFM192B	CVCL_1813
16585	DASATINIB	SN-38	35.39	-6.87	-2.82	-10.14	2.84	9.47	EFM192B	CVCL_1813
16586	DASATINIB	SN-38	39.9	-3.74	-1.29	-8.61	4.36	13.98	EFM192B	CVCL_1813
16587	DASATINIB	SN-38	38.98	-6.21	-2.24	-9.56	3.42	13.06	EFM192B	CVCL_1813
16588	DASATINIB	SN-38	30.28	-7.26	-4.06	-11.38	1.6	4.36	EFM192B	CVCL_1813
16589	DASATINIB	SORAFENIB	44.44	4.61	6.02	5.95	8.56	4.86	EFM192B	CVCL_1813
16590	DASATINIB	SORAFENIB	40.79	3.44	4.02	3.95	6.55	1.2	EFM192B	CVCL_1813
16591	DASATINIB	SORAFENIB	35.92	0.68	2.23	2.16	4.77	-3.66	EFM192B	CVCL_1813
16592	DASATINIB	SORAFENIB	39.89	2.67	6.61	6.53	9.14	0.31	EFM192B	CVCL_1813
16593	DASATINIB	TOPOTECAN	42.21	-5.07	-6.23	-13.15	-2.21	-23.66	EFM192B	CVCL_1813
16594	DASATINIB	TOPOTECAN	49.2	-4.34	-4.04	-10.97	-0.02	-16.67	EFM192B	CVCL_1813
16595	DASATINIB	TOPOTECAN	46.96	-1.76	-3.53	-10.46	0.49	-18.91	EFM192B	CVCL_1813
16596	DASATINIB	TOPOTECAN	50.55	-3.64	-4.55	-11.48	-0.53	-15.32	EFM192B	CVCL_1813
16597	DEXAMETHASONE	ABT-888	3.06	5.86	9.14	1.85	2.19	11.58	EFM192B	CVCL_1813
16598	DEXAMETHASONE	ABT-888	-4.83	4.79	0.94	-6.34	-6.01	3.69	EFM192B	CVCL_1813
16599	DEXAMETHASONE	ABT-888	-7.04	4.54	0.11	-7.17	-6.84	1.48	EFM192B	CVCL_1813
16600	DEXAMETHASONE	ABT-888	-2.13	5.67	5.42	-1.86	-1.53	6.39	EFM192B	CVCL_1813
16601	DEXAMETHASONE	AZD1775	31.74	2.96	1.38	-57	-4.05	19.91	EFM192B	CVCL_1813
16602	DEXAMETHASONE	AZD1775	25.5	-3.67	-2.83	-61.21	-8.26	13.68	EFM192B	CVCL_1813
16603	DEXAMETHASONE	AZD1775	22.89	-4.36	-4.56	-62.95	-10	11.06	EFM192B	CVCL_1813
16604	DEXAMETHASONE	AZD1775	31.53	3.64	2.03	-56.36	-3.41	19.7	EFM192B	CVCL_1813
16605	DEXAMETHASONE	BEZ-235	45.76	3.83	2.86	-43.91	-0.87	6.79	EFM192B	CVCL_1813
16606	DEXAMETHASONE	BEZ-235	48.03	3.8	2.04	-44.72	-1.69	9.06	EFM192B	CVCL_1813
16607	DEXAMETHASONE	BEZ-235	53.33	8.2	8.71	-38.06	4.98	14.36	EFM192B	CVCL_1813
16608	DEXAMETHASONE	BEZ-235	48.86	5.31	3.8	-42.97	0.07	9.88	EFM192B	CVCL_1813
16609	DEXAMETHASONE	BORTEZOMIB	32.14	2.81	1.43	-52.57	-2.91	5.14	EFM192B	CVCL_1813
16610	DEXAMETHASONE	BORTEZOMIB	26.47	1.11	-5.58	-59.58	-9.92	-0.53	EFM192B	CVCL_1813
16611	DEXAMETHASONE	BORTEZOMIB	32.02	2.31	-1.77	-55.77	-6.11	5.02	EFM192B	CVCL_1813
16612	DEXAMETHASONE	BORTEZOMIB	32.82	2.42	-3.9	-57.89	-8.23	5.83	EFM192B	CVCL_1813
